station_code,station_name,hop_number,cascaded_delay,path,num_trains_affected
FM,KACHEGUDA FALAKNUMA,5,19.7,HWH → BSBP → MDKU → KZJT → OEA → FM,11
KZJF,KAZIPET F CABIN,5,19.7,HWH → BSBP → MDKU → KZJT → KZJE → KZJF,4
KMPT,KOMATIPALLI,5,19.7,HWH → BSBP → MDKU → KZJT → KZJE → KMPT,4
IPG,IPPUGUDA,5,19.7,HWH → BSBP → MDKU → KZJT → NSKL → IPG,4
CD,CHANDRAPUR,5,19.7,HWH → BSBP → MDKU → INK → WL → CD,13
BMGA,BHIMGARA,5,19.7,HWH → BSBP → NALR → MBC → KMRJ → BMGA,7
BWPB,BHAWANIPUR BIHAR,5,19.7,HWH → BSBP → NALR → AMP → MFZ → BWPB,7
BKRD,BHALUKA ROAD F,5,19.7,HWH → BSBP → NALR → AMP → MFZ → BKRD,10
SNT,SAINTHIA,5,19.7,HWH → BSBP → NALR → AMP → BSLE → SNT,7
PRWS,PATTABIRAM WEST,5,19.7,HWH → BSBP → KIG → SSPN → MLPM → PRWS,6
AJJ,ARAKKONAM,5,19.7,HWH → BSBP → KIG → SSPN → MLPM → AJJ,14
CTRE,CHITTERI,5,19.7,HWH → BSBP → KIG → SSPN → MLPM → CTRE,10
GDE,GARLADINNE,5,19.7,HWH → BSBP → KIG → SSPN → ZPL → GDE,14
DMM,DHARMAVARAM JN,5,19.7,HWH → BSBP → KIG → SSPN → ZPL → DMM,18
KRNT,KURNOOL TOWN,5,19.7,HWH → BSBP → KIG → SSPN → ZPL → KRNT,10
IKI,ITKYALA,5,19.7,HWH → BSBP → KIG → SSPN → ZPL → IKI,6
ATP,ANANTAPUR,5,19.7,HWH → BSBP → KIG → SSPN → ZPL → ATP,17
BSPL,BASAMPALLE,5,19.7,HWH → BSBP → KIG → SSPN → KTCR → BSPL,6
ASP,ASPARI,5,19.7,HWH → BSBP → KIG → SSPN → NRYP → ASP,9
PKD,PENUKONDA,5,19.7,HWH → BSBP → KIG → SSPN → NRYP → PKD,18
VK,VIKHROLI,5,19.7,HWH → BSBP → KIG → CSTM → KJMG → VK,6
PCKM,PACHACHAKUPAM,5,19.7,HWH → KGY → CAP → WFD → DKN → PCKM,7
MLO,MALUR,5,19.7,HWH → KGY → CAP → WFD → DKN → MLO,5
CSDR,CHANNASANDRA,5,19.7,HWH → KGY → CAP → WFD → KJM → CSDR,8
VGM,VINNAMANGALAM,5,19.7,HWH → KGY → CAP → WFD → KJM → VGM,10
CMX,CHAMAGRAM,5,19.7,HWH → KGY → CAP → CAPC → MQG → CMX,6
HCR,HARISCHANDRPUR,5,19.7,HWH → KGY → CAP → CAPC → MQG → HCR,6
AVD,AVADI,5,19.7,HWH → BSBP → BOP → JER → AKAT → AVD,7
TVNL,TIRVNLNLUR ROAD,5,19.7,HWH → BSBP → BOP → JER → AKAT → TVNL,7
DEA,Diara,5,19.7,HWH → BSBP → BOP → BBAE → SHE → DEA,4
SRP,SERAMPORE,5,19.7,HWH → BSBP → BOP → BBAE → SHE → SRP,4
GPAE,GUPTIPARA,5,19.7,HWH → BSBP → BOP → BBAE → BHR → GPAE,5
MUU,MANKUNDU,5,19.7,HWH → BSBP → BOP → BBAE → BHR → MUU,4
RNI,RANGAPANI,5,19.7,HWH → BSBP → NALR → MBC → NJB → RNI,8
MDF,MURADI,5,19.7,HWH → BSBP → NALR → MBC → NGF → MDF,5
GZO,GAZOLE,5,19.7,HWH → BSBP → NALR → MBC → EKI → GZO,4
ADF,ADINA,5,19.7,HWH → BSBP → NALR → MBC → EKI → ADF,6
MER,METPANJRA,5,19.7,HWH → KGY → AJNI → SNI → BTBR → MER,10
DSNI,DAUSNI,5,19.7,HWH → KGY → AJNI → SNI → WIRR → DSNI,12
BG,BHONGIR,5,19.7,HWH → KGY → AJNI → SNI → WIRR → BG,8
PPZ,PEDDEMPET,5,19.7,HWH → KGY → AJNI → SNI → BOK → PPZ,12
VAR,VIDYANAGAR,5,19.7,HWH → KGY → AJNI → SNI → BOK → VAR,6
BAB,BABINA,5,19.7,HWH → KGY → AJNI → KRI → GDKP → BAB,10
SCI,SANCHI,5,19.7,HWH → KGY → AJNI → KRI → GDKP → SCI,9
NGZ,S K NAGJIHARI,5,19.7,HWH → KGY → AJNI → KRI → SEG → NGZ,8
BKTL,BAKTAL,5,19.7,HWH → KGY → AJNI → KRI → SAHL → BKTL,5
TKD,TUGLAKABAD,5,19.7,HWH → KGY → AJNI → KRI → SAHL → TKD,13
JM,JALAMB JN,5,19.7,HWH → KGY → AJNI → KRI → GMG → JM,10
PMS,PARMALKASA,5,19.7,HWH → KGY → AJNI → NGP → MUP → PMS,9
BLWD,BOLWAD,5,19.7,HWH → KGY → AJNI → NGP → GRMT → BLWD,8
FDN,FARIDABAD NEW TOWN,5,19.7,HWH → KGY → AJNI → NGP → GNQ → FDN,15
SNDI,SENDURAI,5,19.7,HWH → KGY → AJNI → NGP → GNQ → SNDI,9
PRR,PURULIA JN,5,19.7,HWH → KGY → ANCR → TPF → MLV → PRR,9
GTU,GHAT NANDUR,5,19.7,HWH → KGY → ANV → RVD → MRTY → GTU,6
PNF,PANGAON,5,19.7,HWH → KGY → ANV → RVD → MRTY → PNF,5
JHS,JHANSI JN,5,19.7,HWH → KGY → AJNI → CCD → BHS → JHS,16
SORI,SORAI,5,19.7,HWH → KGY → AJNI → CCD → HTN → SORI,14
AMLA,AMLA JN,5,19.7,HWH → KGY → AJNI → CCD → HTN → AMLA,13
TLZ,TALAVLI,5,19.7,HWH → KGY → AJNI → SNI → BCH → TLZ,8
PUO,PIR UMROD,5,19.7,HWH → KGY → AJNI → SNI → BCH → PUO,6
KONY,KISONI,5,19.7,HWH → KGY → AJNI → SNI → BCH → KONY,4
MEP,MAHIDPUR ROAD,5,19.7,HWH → KGY → AJNI → SNI → BIH → MEP,9
BQE,BAKANIAN BHAUNR,5,19.7,HWH → KGY → AJNI → SNI → BIH → BQE,8
BPL,BHOPAL JN,5,19.7,HWH → KGY → AJNI → SNI → BIH → BPL,12
SCKR,SALICHAUKA ROAD,5,19.7,HWH → KGY → AJNI → SNI → NRKR → SCKR,7
OBVP,OBULAVARIPALLI,5,19.7,HWH → KGY → AJNI → SNI → JTJ → OBVP,5
KOWN,KHOWANG,5,19.7,HWH → KGY → AJNI → SNI → JTJ → KOWN,3
SKPT,SOMANAYAKKANPTI,5,19.7,HWH → KGY → AJNI → SNI → JTJ → SKPT,11
TPT,TIRUPATTUR JN,5,19.7,HWH → KGY → AJNI → SNI → JTJ → TPT,9
BIF,BHAIRONPUR,5,19.7,HWH → KGY → KAOT → BSL → DSK → BIF,9
KHA,Khaigaon,5,19.7,HWH → KGY → KAOT → BSL → DSK → KHA,12
SAV,SAVDA,5,19.7,HWH → KGY → KAOT → BSL → DSK → SAV,5
TPM,TOTIYAPALAYAM,5,19.7,HWH → KGY → ANV → GNVR → PY → TPM,12
IGR,INGUR,5,19.7,HWH → KGY → ANV → GNVR → PY → IGR,8
CAF,Chanda Fort,5,19.7,HWH → KGY → ANV → GNVR → BUPH → CAF,4
MXT,MALAKPET KACHEGUDA,5,19.7,HWH → KGY → ANV → GNVR → WP → MXT,7
TAE,TADALI,5,19.7,HWH → KGY → ANV → GNVR → VSP → TAE,16
RCJ,RANYAL JASMIYA,5,19.7,HWH → KGY → ANV → YP → MKC → RCJ,4
CAZ,CHAUHANI,5,19.7,HWH → KGY → ANV → YP → MKC → CAZ,5
TAN,TARANA ROAD,5,19.7,HWH → KGY → ANV → YP → MKC → TAN,7
KXM,KITHAM,5,19.7,HWH → KGY → ANV → YP → CHJ → KXM,12
SMBJ,SHRI MAHABIRJI,5,19.7,HWH → KGY → ANV → YP → CHJ → SMBJ,10
KSV,KOSI KALAN,5,19.7,HWH → KGY → ANV → YP → CHJ → KSV,13
KSNG,KESINGA,5,19.7,HWH → KGY → ANV → DWP → TIG → KSNG,5
SFK,SIKIR,5,19.7,HWH → KGY → ANV → DWP → TIG → SFK,6
AMC,Amritapura,5,19.7,HWH → KGY → KAOT → BSL → JRU → AMC,6
CKVD,Chikkandawadi,5,19.7,HWH → KGY → KAOT → BSL → JRU → CKVD,4
HVL,HONNAVALLI ROAD,5,19.7,HWH → KGY → KAOT → BSL → JRU → HVL,8
MYK,MAYAKONDA,5,19.7,HWH → KGY → KAOT → BSL → JRU → MYK,7
SPGR,SAMPIGE ROAD,5,19.7,HWH → KGY → KAOT → BSL → JRU → SPGR,8
SLU,SASALU,5,19.7,HWH → KGY → KAOT → BSL → JRU → SLU,11
HLK,HOLALKERE,5,19.7,HWH → KGY → KAOT → BSL → JRU → HLK,6
SXA,SAGPHATA,5,19.7,HWH → KGY → KAOT → BSL → BSBN → SXA,10
KZW,KATAR SINGHWALA,5,19.7,HWH → KGY → KAOT → BSL → MAUR → KZW,6
MASK,MAISAR KHANA,5,19.7,HWH → KGY → KAOT → BSL → MAUR → MASK,10
KTKL,KOTLI KALAN,5,19.7,HWH → KGY → KAOT → BSL → MAUR → KTKL,5
SSZ,SADDA SINGHWALA,5,19.7,HWH → KGY → KAOT → BSL → MAUR → SSZ,5
SS,SHIRSOLI,5,19.7,HWH → KGY → KAOT → BSL → BDI → SS,9
SHAD,SHAHAD,5,19.7,HWH → KGY → KAOT → BSL → BDI → SHAD,10
TRW,TARSOD,5,19.7,HWH → KGY → KAOT → BSL → BDI → TRW,9
CDI,CHANDNI,5,19.7,HWH → KGY → KAOT → BSL → DSK → CDI,10
TJP,TAJPUR,5,19.7,HWH → KGY → PVD → TVT → PYA → TJP,7
SRGM,SRIRANGAM,5,19.7,HWH → KGY → PVD → TVT → ICG → SRGM,7
PNDM,PENNADAM,5,19.7,HWH → KGY → PVD → TVT → ICG → PNDM,6
MTUR,MATHUR,5,19.7,HWH → KGY → PVD → TVT → ICG → MTUR,8
TO,TIRUVALANGADU,5,19.7,HWH → KGY → PVD → TVT → MSU → TO,5
SKL,SINGAPERUMAL KOIL,5,19.7,HWH → KGY → PVD → TVT → VOC → SKL,6
PLMG,PULIYAMANGALAM,5,19.7,HWH → KGY → PVD → TVT → VOC → PLMG,6
BYS,BARSALI,5,19.7,HWH → KGY → PVD → TVT → WCN → BYS,9
SNO,SOMANUR,5,19.7,HWH → KGY → PVD → CLVR → VNJ → SNO,9
ASE,ASAUDAH,5,19.7,HWH → KGY → ROB → PKE → GHE → ASE,8
MQC,MUNDKA,5,19.7,HWH → KGY → ROB → PKE → GHE → MQC,5
BGZ,BAHADURGARH,5,19.7,HWH → KGY → ROB → PKE → GHE → BGZ,7
DNZ,Dhanori,5,19.7,HWH → KGY → KAOT → PLO → VUL → DNZ,4
LKD,LAKODARA,5,19.7,HWH → KGY → KAOT → BSL → USD → LKD,11
DSD,DOSVADA,5,19.7,HWH → KGY → KAOT → BSL → USD → DSD,8
LKKD,LAKKADKOT,5,19.7,HWH → KGY → KAOT → BSL → USD → LKKD,5
LSX,LOISINGHA,5,19.7,HWH → SLRA → JSGR → BXQ → GBQ → LSX,7
ATS,ATTABIRA,5,19.7,HWH → SLRA → JSGR → BXQ → GBQ → ATS,5
BRGA,BARGARH ROAD,5,19.7,HWH → SLRA → JSGR → BXQ → LPG → BRGA,5
SGLM,SENGULAM,5,19.7,HWH → KGY → BMD → CVV → SER → SGLM,6
SDN,SHOLAVANDAN,5,19.7,HWH → KGY → BMD → CVV → SER → SDN,12
KON,KUDALNAGAR,5,19.7,HWH → KGY → BMD → CVV → SER → KON,10
HPG,HUPPUGUDA,5,19.7,HWH → KGY → BMD → CVV → KOLR → HPG,7
GDP,GUDUPULLI,5,19.7,HWH → KGY → BMD → CVV → SDM → GDP,8
PUT,PUTTUR,5,19.7,HWH → KGY → BMD → CVV → SDM → PUT,5
MLDT,MALDA TOWN,5,19.7,HWH → KGY → VKD → KOJ → OMLF → MLDT,6
PORA,PORA,5,19.7,HWH → KGY → VKD → BLDA → KLA → PORA,9
SOM,SOMNA,5,19.7,HWH → KGY → VKD → BLDA → KLA → SOM,6
MWUE,MAHRAWAL,5,19.7,HWH → KGY → VKD → BLDA → KLA → MWUE,8
GP,RAJ GANGPUR,5,19.7,HWH → KGY → NMP → BEH → KXN → GP,6
HDM,Hirdamali,5,19.7,HWH → KGY → SKS → DNL → G → HDM,4
COA,Kakinada Port,5,19.7,HWH → KGY → PVD → SLO → CCT → COA,2
EVA,EDAVAI,5,19.7,HWH → DNHL → BMAE → ERN → IPL → EVA,8
KLMR,KALAMASSERY,5,19.7,HWH → DNHL → BMAE → ERN → IPL → KLMR,15
AZR,AZAMNAGAR ROAD,5,19.7,HWH → DNHL → BMAE → MSAE → BPAE → AZR,8
PVP,PARVATIPURAM,5,19.7,HWH → SLRA → SNRL → MNGD → GRBL → PVP,6
RJB,RAJABERA,5,19.7,HWH → SLRA → SNRL → MNGD → BMCK → RJB,6
AMB,AMBODALA,5,19.7,HWH → SLRA → SNRL → MNGD → DKLU → AMB,4
MVF,MANABAR,5,19.7,HWH → SLRA → SNRL → KRPB → KRPC → MVF,6
RNL,RANALA,5,19.7,HWH → SLRA → SNRL → MQJ → KMX → RNL,8
GPI,GAJAPATINAGARAM,5,19.7,HWH → SLRA → SNRL → MQJ → KMX → GPI,8
DNV,DONKINAVALASA,5,19.7,HWH → SLRA → SNRL → MQJ → KMX → DNV,4
SRGP,SARAGIPALLI,5,19.7,HWH → SLRA → SBPD → RAIR → BAMR → SRGP,4
DLWS,DLWS,5,19.7,HWH → SLRA → SBPD → SBP → BBRM → DLWS,2
JRPD,JARAPADA,5,19.7,HWH → SLRA → SBPD → ANGL → KPJG → JRPD,5
JGX,JARIAGARH,5,19.7,HWH → SLRA → JSGR → JSG → BNGO → JGX,10
SGRD,SULGARE,5,19.7,HWH → SLRA → JSGR → JSG → IB → SGRD,6
IBH5,IBH5,5,19.7,HWH → SLRA → JSGR → LATI → IBH4 → IBH5,4
KVN,KAVANUR,5,19.7,HWH → DNHL → BMAE → KPD → LTI → KVN,11
DC,MAGUDANCHAVADI,5,19.7,HWH → DNHL → BMAE → KPD → LTI → DC,14
VJ,VIRINCHIPURAM,5,19.7,HWH → DNHL → BMAE → KPD → LTI → VJ,15
PLPM,PALAPPURAM,5,19.7,HWH → DNHL → BMAE → ERN → AFK → PLPM,7
KAVR,KALAVUR HALT,5,19.7,HWH → DNHL → BMAE → ERN → AFK → KAVR,7
CWR,CHOVVARA,5,19.7,HWH → DNHL → BMAE → ERN → AFK → CWR,12
JGE,JAGANNATH TEMPLE GATE,5,19.7,HWH → DNHL → BMAE → ERN → TLY → JGE,6
DMD,DHARMADAM,5,19.7,HWH → DNHL → BMAE → ERN → TLY → DMD,4
BTJL,BHATKAL,5,19.7,HWH → DNHL → BMAE → ERN → WKI → BTJL,10
SRR,SHORANUR JN,5,19.7,HWH → DNHL → BMAE → ERN → WKI → SRR,15
AMLR,AMALA NAGAR,5,19.7,HWH → DNHL → BMAE → ERN → PNQ → AMLR,4
MNDV,MANDAWARIYA,5,19.7,HWH → DNHL → BMAE → ERN → PNQ → MNDV,9
MUC,MULLURKARA,5,19.7,HWH → DNHL → BMAE → ERN → PNQ → MUC,10
KPY,KARUNAGAPALLI,5,19.7,HWH → DNHL → BMAE → ERN → PNQ → KPY,12
PGZ,PERUNGUZHI,5,19.7,HWH → DNHL → BMAE → ERN → TRTR → PGZ,14
KFE,KURIKAD,5,19.7,HWH → DNHL → BMAE → ERN → TRTR → KFE,5
CHNR,CHHAN ARORIAN,5,19.7,HWH → DNHL → JAT → BBMN → VJPJ → CHNR,10
MFJ,Muftiganj,5,19.7,HWH → DNHL → JPQ → NBAE → JNU → MFJ,8
YDV,Yadvendranagar,5,19.7,HWH → DNHL → JPQ → NBAE → JNU → YDV,4
BTP,BABATPUR,5,19.7,HWH → DNHL → JPQ → NBAE → JNU → BTP,6
KKL,KALA BAKRA,5,19.7,HWH → DNHL → JPQ → NBAE → JNU → KKL,6
KS,KHETA SARAI,5,19.7,HWH → DNHL → JPQ → NBAE → JNU → KS,11
MGWN,MAHGAWAN HALT,5,19.7,HWH → DNHL → JPQ → NBAE → JNU → MGWN,8
NEA,NEYKKARAPATTI,5,19.7,HWH → DNHL → BMAE → KPD → VRPD → NEA,10
VLR,VELLORE CANT,5,19.7,HWH → DNHL → BMAE → KPD → VT → VLR,4
BVAC,BVAC,5,19.7,HWH → DNHL → BMAE → KPD → SBC → BVAC,3
KGI,KENGERI,5,19.7,HWH → DNHL → BMAE → KPD → SBC → KGI,6
NYH,NAYANDAHALLI,5,19.7,HWH → DNHL → BMAE → KPD → SBC → NYH,7
LIM,SONALIUM,5,19.7,HWH → DNHL → BMAE → KPD → SBC → LIM,9
PU,PATCHUR,5,19.7,HWH → DNHL → BMAE → KPD → MAR → PU,13
TRL,TIRUVALLUR,5,19.7,HWH → DNHL → BMAE → KPD → SVUR → TRL,6
THL,TIRUVALAM,5,19.7,HWH → DNHL → BMAE → KPD → SVUR → THL,8
BJUP,BJUP,5,19.7,HWH → DNHL → JAT → BJU → GHX → BJUP,12
YY-BJUC,YY-BJUC,5,19.7,HWH → DNHL → JAT → BJU → GHX → YY-BJUC,8
MNVL,MNVL,5,19.7,HWH → DNHL → JAT → BLA → SGRR → MNVL,4
MNWL,MANWAL,5,19.7,HWH → DNHL → JAT → BLA → SGRR → MNWL,4
BASN,BHAINSWAN,5,19.7,HWH → DNHL → JAT → BBMN → JIND → BASN,6
KURN,KHUKRANA,5,19.7,HWH → DNHL → JAT → BBMN → JIND → KURN,6
SRDH,SARSADH,5,19.7,HWH → DNHL → JAT → BBMN → JIND → SRDH,3
JCY,JIND CITY,5,19.7,HWH → DNHL → JAT → BBMN → JIND → JCY,4
BSPH,BISHANPUR HARYANA,5,19.7,HWH → DNHL → JAT → BBMN → JIND → BSPH,10
GSB,GARNA SAHIB,5,19.7,HWH → DNHL → JAT → BBMN → HRNR → GSB,10
CKDL,CHAKDAYALA,5,19.7,HWH → DNHL → JAT → BBMN → HRNR → CKDL,9
DZA,DASUYA,5,19.7,HWH → DNHL → JAT → BBMN → CHKB → DZA,7
CEU,CHIHERU,5,19.7,HWH → DNHL → JAT → BBMN → CHKB → CEU,19
UMB,AMBALA CANT JN,5,19.7,HWH → DNHL → JAT → BBMN → CHKB → UMB,19
KNDI,KANDRORI,5,19.7,HWH → DNHL → JAT → BBMN → CHKB → KNDI,14
BHRL,BHAROLI JUNCTION,5,19.7,HWH → DNHL → JAT → BBMN → CHKB → BHRL,10
AQX,AQX,5,19.7,HWH → DNHL → JAT → GCAB → VADR → AQX,7
CHJC,CHITODA,5,19.7,HWH → DNHL → JAT → GCAB → VADR → CHJC,4
HCAB,BMY H CABIN,5,19.7,HWH → DNHL → JAT → GCAB → CCAB → HCAB,8
STN,SITARAMPUR,5,19.7,HWH → DNHL → JAT → BJU → MKA → STN,11
SIVN,SIVNAR HALT,5,19.7,HWH → DNHL → JAT → BJU → MKA → SIVN,7
PSR,PASRAHA,5,19.7,HWH → DNHL → JAT → BJU → MKA → PSR,18
DURE,DUMRAON,5,19.7,HWH → DNHL → JAT → BJU → MKA → DURE,11
HTZU,HATHIDAH UPPER,5,19.7,HWH → DNHL → JAT → BJU → RJO → HTZU,11
ANAH,AUNTA HALT,5,19.7,HWH → DNHL → JAT → BJU → RJO → ANAH,11
BEHT,BIHAT HALT,5,19.7,HWH → DNHL → JAT → BJU → TIL → BEHT,6
BGS,BEGU SARAI,5,19.7,HWH → DNHL → JAT → BJU → TIL → BGS,7
FAH,FATEHA HALT,5,19.7,HWH → DNHL → JAT → BJU → BUJ → FAH,6
BTPH,CHAKIA THERMAL HALT,5,19.7,HWH → DNHL → JAT → BJU → BUJ → BTPH,20
MPNH,MAJNUPUR NAWADA,5,19.7,HWH → DNHL → JAT → BJU → BUJ → MPNH,7
KOO,KHUSROPUR,5,19.7,HWH → DNHL → JAT → BJU → TGA → KOO,12
KTRH,KATAREAH,5,19.7,HWH → DNHL → JAT → BJU → GHX → KTRH,15
MLYA,Maliya,5,19.7,HWH → DNHL → CHC → KQU → NKL → MLYA,4
SSM,SASARAM,5,19.7,HWH → DNHL → CHC → KQU → KWD → SSM,8
JPE,JALPAIGURI ROAD,5,19.7,HWH → DNHL → CHC → PRAE → RQJ → JPE,6
MOP,MOHITNAGAR,5,19.7,HWH → DNHL → CHC → PRAE → RQJ → MOP,4
PMYA,PARMINIYA HALT,5,19.7,HWH → DNHL → CHC → PRAE → ASR → PMYA,5
VKA,Verka Junction,5,19.7,HWH → DNHL → CHC → PRAE → ASR → VKA,4
CIA,CHHEHARTA,5,19.7,HWH → DNHL → CHC → PRAE → ASR → CIA,4
MOW,MANANWALA,5,19.7,HWH → DNHL → CHC → PRAE → ASR → MOW,7
JJT,JAI JAI WANTI,5,19.7,HWH → DNHL → JAT → BZO → UCA → JJT,8
BTTN,BHATIAN,5,19.7,HWH → DNHL → JAT → GHGL → BNGL → BTTN,22
MEX,MUKERIAN,5,19.7,HWH → DNHL → JAT → GHGL → BNGL → MEX,9
CKKN,CHAK KALAN,5,19.7,HWH → DNHL → JAT → GHGL → BNGL → CKKN,8
GRY,GORAYA,5,19.7,HWH → DNHL → JAT → GHGL → SMBX → GRY,19
AMLX,AMLX,5,19.7,HWH → DNHL → JAT → GCAB → MGRD → AMLX,4
POX,POLA-PATTHAR,5,19.7,HWH → DNHL → JAT → GCAB → MGRD → POX,4
XX-BDXO,XX-BDXO,5,19.7,HWH → DNHL → JAT → GCAB → VADR → XX-BDXO,4
BHTR,BHATPAR RANI,5,19.7,HWH → DNHL → NLV → BJF → GB → BHTR,6
KFA,KOPARIA,5,19.7,HWH → DNHL → NLV → BJF → GB → KFA,6
BALR,BAITALPUR,5,19.7,HWH → DNHL → NLV → BJF → GB → BALR,8
CC,CHAURI CHAURA,5,19.7,HWH → DNHL → NLV → BJF → GB → CC,10
SRI,SALMARI,5,19.7,HWH → DNHL → AGT → DLDE → MFA → SRI,7
JMK,JAMUNAMUKH,5,19.7,HWH → DNHL → AGT → DLDE → DMV → JMK,7
BFD,BORHAT,5,19.7,HWH → DNHL → AGT → DLDE → TTB → BFD,8
KIN,Kapasan,5,19.7,HWH → DNHL → AGT → CGS → BXR → KIN,5
PSRY,PASHWASHRAYA,5,19.7,HWH → DNHL → CHC → HWR → THED → PSRY,6
SJGM,SANJAY GRAM,5,19.7,HWH → DNHL → CHC → HWR → THED → SJGM,12
SN,Sukna,5,19.7,HWH → DNHL → CHC → HWR → SGUJ → SN,2
KHKT,KHOTKHOTI,5,19.7,HWH → DNHL → CHC → HWR → SGUJ → KHKT,10
GLMA,GULMA,5,19.7,HWH → DNHL → CHC → HWR → SGUJ → GLMA,8
SGUT,SILIGURU TOWN,5,19.7,HWH → DNHL → CHC → HWR → SGUJ → SGUT,6
BDT,BORDUBI ROAD,5,19.7,HWH → DNHL → CHC → HWR → KKA → BDT,7
NSF,Nasibpur,5,19.7,HWH → DNHL → CHC → KQU → SIU → NSF,4
NRX,NOADAR DHAL,5,19.7,HWH → DNHL → KAN → JTL → BPS → NRX,4
MTDI,MALTEKDI,5,19.7,HWH → DNHL → KAN → PWS → PNBE → MTDI,9
PRBZ,Parsa Bazar,5,19.7,HWH → DNHL → KAN → PWS → PNBE → PRBZ,6
NEO,NEORA,5,19.7,HWH → DNHL → KAN → PWS → DNR → NEO,8
PSE,PUSAULI,5,19.7,HWH → DNHL → KAN → KVD → KTQ → PSE,4
VDS,VIDYASAGAR,5,19.7,HWH → DNHL → KAN → GLI → PAJ → VDS,6
RBH,RAJBANDH,5,19.7,HWH → DNHL → KAN → GLI → PAJ → RBH,9
MNAE,MANKAR,5,19.7,HWH → DNHL → KAN → GLI → PAJ → MNAE,6
KDX,KADABARI HAT,5,19.7,HWH → DNHL → BNGN → GMZ → IKC → KDX,4
DHNA,Dhachna,5,19.7,HWH → DNHL → BNGN → DMZ → BOE → DHNA,4
KHMP,KHEMPUR,5,19.7,HWH → DNHL → BNGN → DMZ → BOE → KHMP,8
KCA,KUCHMAN,5,19.7,HWH → DNHL → BNGN → DMZ → MGS → KCA,14
GAQ,GANJ KHAWAJA,5,19.7,HWH → DNHL → BNGN → DMZ → MGS → GAQ,6
NMX,NEW MAYNAGURI,5,19.7,HWH → DNHL → BNGN → FLK → DQG → NMX,8
KLGR,KHALAIGRAM,5,19.7,HWH → DNHL → BNGN → FLK → SXX → KLGR,8
KHM,KUSMHI,5,19.7,HWH → DNHL → NLV → BJF → GB → KHM,9
MTUJ,MTUJ,5,19.7,HWH → ADST → BDC → KOAA → BTRO → MTUJ,1
SNIE,SATH NARAINI,5,19.7,HWH → ADST → MUG → TLO → ARW → SNIE,8
BMW,Bamhni,5,19.7,HWH → DNHL → CDAE → ITR → KUHI → BMW,4
KPKD,Khapri Kheda,5,19.7,HWH → DNHL → CDAE → ITR → KRDH → KPKD,4
SNYN,SONIYANA,5,19.7,HWH → DNHL → CDAE → CNA → GGR → SNYN,4
PSLI,Parsoli,5,19.7,HWH → DNHL → CDAE → CNA → BSSL → PSLI,4
GSD,Ghosunda,5,19.7,HWH → DNHL → CDAE → CNA → COR → GSD,5
ORDI,ORDI,5,19.7,HWH → DNHL → CDAE → CNA → COR → ORDI,4
BRR,BARAKAR,5,19.7,HWH → DNHL → KAN → MMU → KMME → BRR,4
SHDM,SHAHBAD MARKNDA,5,19.7,HWH → DNHL → KAN → CAR → SKGH → SHDM,8
LUSA,LUSA,5,19.7,HWH → DNHL → KAN → CAR → SKGH → LUSA,7
PRE,PAHARA,5,19.7,HWH → DNHL → KAN → CAR → DAP → PRE,9
MRR,MURARAI,5,19.7,HWH → DNHL → KAN → SDLE → CTR → MRR,4
TKP,Takipur,5,19.7,HWH → DNHL → KAN → SDLE → NHT → TKP,4
POL,PINJRAPOL,5,19.7,HWH → DNHL → KAN → INCI → DCOP → POL,6
GKH,GUSKARA,5,19.7,HWH → DNHL → KAN → JTL → BPS → GKH,6
HOD,HALDITA BIHAR,5,19.7,HWH → ADST → BDC → KOAA → SMH → HOD,6
FBG,FORBESGANJ,5,19.7,HWH → ADST → BDC → KOAA → SMH → FBG,8
SATR,SATR HALT,5,19.7,HWH → ADST → BDC → KOAA → SMH → SATR,4
RIGA,RIGA,5,19.7,HWH → ADST → BDC → KOAA → SMI → RIGA,8
TNNH,TAPASWINARAYAN NAGAR HALT,5,19.7,HWH → ADST → BDC → KOAA → SMI → TNNH,4
BHSA,BHISA HALT,5,19.7,HWH → ADST → BDC → KOAA → SMI → BHSA,4
MDG,MANDAL GHAT,5,19.7,HWH → ADST → BDC → KOAA → KSBI → MDG,4
HMR,HAMIRA,5,19.7,HWH → ADST → BDC → KOAA → RYM → HMR,6
DIW,DHILWAN,5,19.7,HWH → ADST → BDC → KOAA → RYM → DIW,6
BBSL,BABA SODHAL NAGAR,5,19.7,HWH → ADST → BDC → KOAA → RYM → BBSL,8
CTLI,CHATOULI,5,19.7,HWH → ADST → BDC → KOAA → BNLY → CTLI,4
BGP,BHAGALPUR,5,19.7,HWH → ADST → BDC → KOAA → ASN → BGP,13
BCQ,BARACHAK,5,19.7,HWH → ADST → BDC → KOAA → ASN → BCQ,7
BURN,BURNPUR,5,19.7,HWH → ADST → BDC → KOAA → ASN → BURN,4
BSA,BHAINSA,5,19.7,HWH → ADST → BDC → KOAA → BTRO → BSA,4
GRAK,GARKHA,5,19.7,HWH → ADST → BDC → KOAA → BTRO → GRAK,6
NHK,NAHARKATIYA,5,19.7,HWH → CKW → LHL → CHB → BTZ → NHK,9
NAM,NAMRUP,5,19.7,HWH → CKW → LHL → CHB → BTZ → NAM,7
BGF,BAGILA,5,19.7,HWH → ADST → SLG → BCGM → DBP → BGF,5
MYM,MEMARI,5,19.7,HWH → ADST → SLG → BCGM → BOI → MYM,5
